event_name,fighter_f1,fighter_f2,outcome_f1,outcome_f2,bout_type,title,method,round,tot_fight_time,last_rnd_time,set_rounds,r1_kd_f1,r1_kd_f2,r1_sig_str_f1,r1_sig_str_f2,r1_total_str_f1,r1_total_str_f2,r1_td_f1,r1_td_f2,r1_sub_att_f1,r1_sub_att_f2,r1_rev_f1,r1_rev_f2,r1_ctrl_f1,r1_ctrl_f2,r2_kd_f1,r2_kd_f2,r2_sig_str_f1,r2_sig_str_f2,r2_total_str_f1,r2_total_str_f2,r2_td_f1,r2_td_f2,r2_sub_att_f1,r2_sub_att_f2,r2_rev_f1,r2_rev_f2,r2_ctrl_f1,r2_ctrl_f2,r3_kd_f1,r3_kd_f2,r3_sig_str_f1,r3_sig_str_f2,r3_total_str_f1,r3_total_str_f2,r3_td_f1,r3_td_f2,r3_sub_att_f1,r3_sub_att_f2,r3_rev_f1,r3_rev_f2,r3_ctrl_f1,r3_ctrl_f2,sg_strk_r1_sig_str_f1,sg_strk_r1_sig_str_f2,sg_strk_r1_head_f1,sg_strk_r1_head_f2,sg_strk_r1_body_f1,sg_strk_r1_body_f2,sg_strk_r1_leg_f1,sg_strk_r1_leg_f2,sg_strk_r1_distance_f1,sg_strk_r1_distance_f2,sg_strk_r1_clinch_f1,sg_strk_r1_clinch_f2,sg_strk_r1_grf1,sg_strk_r1_grf2,sg_strk_r2_sig_str_f1,sg_strk_r2_sig_str_f2,sg_strk_r2_head_f1,sg_strk_r2_head_f2,sg_strk_r2_body_f1,sg_strk_r2_body_f2,sg_strk_r2_leg_f1,sg_strk_r2_leg_f2,sg_strk_r2_distance_f1,sg_strk_r2_distance_f2,sg_strk_r2_clinch_f1,sg_strk_r2_clinch_f2,sg_strk_r2_grf1,sg_strk_r2_grf2,sg_strk_r3_sig_str_f1,sg_strk_r3_sig_str_f2,sg_strk_r3_head_f1,sg_strk_r3_head_f2,sg_strk_r3_body_f1,sg_strk_r3_body_f2,sg_strk_r3_leg_f1,sg_strk_r3_leg_f2,sg_strk_r3_distance_f1,sg_strk_r3_distance_f2,sg_strk_r3_clinch_f1,sg_strk_r3_clinch_f2,sg_strk_r3_grf1,sg_strk_r3_grf2,r4_kd_f1,r4_kd_f2,r4_sig_str_f1,r4_sig_str_f2,r4_total_str_f1,r4_total_str_f2,r4_td_f1,r4_td_f2,r4_sub_att_f1,r4_sub_att_f2,r4_rev_f1,r4_rev_f2,r4_ctrl_f1,r4_ctrl_f2,sg_strk_r4_sig_str_f1,sg_strk_r4_sig_str_f2,sg_strk_r4_head_f1,sg_strk_r4_head_f2,sg_strk_r4_body_f1,sg_strk_r4_body_f2,sg_strk_r4_leg_f1,sg_strk_r4_leg_f2,sg_strk_r4_distance_f1,sg_strk_r4_distance_f2,sg_strk_r4_clinch_f1,sg_strk_r4_clinch_f2,sg_strk_r4_grf1,sg_strk_r4_grf2,r5_kd_f1,r5_kd_f2,r5_sig_str_f1,r5_sig_str_f2,r5_total_str_f1,r5_total_str_f2,r5_td_f1,r5_td_f2,r5_sub_att_f1,r5_sub_att_f2,r5_rev_f1,r5_rev_f2,r5_ctrl_f1,r5_ctrl_f2,sg_strk_r5_sig_str_f1,sg_strk_r5_sig_str_f2,sg_strk_r5_head_f1,sg_strk_r5_head_f2,sg_strk_r5_body_f1,sg_strk_r5_body_f2,sg_strk_r5_leg_f1,sg_strk_r5_leg_f2,sg_strk_r5_distance_f1,sg_strk_r5_distance_f2,sg_strk_r5_clinch_f1,sg_strk_r5_clinch_f2,sg_strk_r5_grf1,sg_strk_r5_grf2
UFC Fight Night: Strickland vs. Magomedov,Alexandr Romanov,Blagoy Ivanov,1,0,Heavyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.54,0.44,0.5483870967741935,0.4482758620689655,0.0,,0,0,0,0,7,0,0.0,0.0,0.53,0.32,0.59375,0.32142857142857145,1.0,,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.56,0.43,0.5764705882352941,0.43137254901960786,1.0,,0.0,0.0,0.0,0.0,63.0,0.0,0.54,0.44,0.2631578947368421,0.4074074074074074,1.0,1.0,1.0,1.0,0.5333333333333333,0.4482758620689655,1.0,,,,0.53,0.32,0.3870967741935484,0.2692307692307692,1.0,1.0,1.0,,0.4864864864864865,0.32142857142857145,1.0,,1.0,,0.56,0.43,0.49295774647887325,0.40816326530612246,1.0,1.0,1.0,,0.5714285714285714,0.43137254901960786,1.0,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,Josh Emmett,Ilia Topuria,0,1,Featherweight Bout,0,Decision - Unanimous,5,1500,300,5,0,0,0.2,0.37,0.20588235294117646,0.375,,,0,0,0,0,0,0,0.0,0.0,0.27,0.4,0.27941176470588236,0.4,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.38,0.4,0.38271604938271603,0.4065934065934066,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.37,0.13793103448275862,0.2978723404255319,0.5,0.8,1.0,0.75,0.20588235294117646,0.375,,,,,0.27,0.4,0.1702127659574468,0.3787878787878788,0.4,,0.8333333333333334,0.5555555555555556,0.27941176470588236,0.36764705882352944,,,,0.7142857142857143,0.38,0.4,0.26666666666666666,0.375,0.5833333333333334,0.6,0.8888888888888888,0.6666666666666666,0.38271604938271603,0.4065934065934066,,,,,0.0,1.0,0.25,0.56,0.2727272727272727,0.5794392523364486,,,0.0,0.0,0.0,0.0,0.0,58.0,0.25,0.56,0.15384615384615385,0.5555555555555556,0.5,0.3333333333333333,1.0,1.0,0.25,0.4727272727272727,,1.0,,0.6511627906976745,0.0,0.0,0.27,0.36,0.2702702702702703,0.5833333333333334,,1.0,0.0,0.0,0.0,0.0,0.0,153.0,0.27,0.36,0.17857142857142858,0.2631578947368421,0.5,,1.0,1.0,0.2777777777777778,0.2631578947368421,,,,1.0
UFC Fight Night: Emmett vs. Topuria,Amanda Ribas,Maycee Barber,0,1,Women's Flyweight Bout,0,KO/TKO,2,522,222,3,0,0,0.52,0.56,0.5531914893617021,0.5857142857142857,1.0,,0,0,0,0,73,74,0.0,0.0,0.4,0.74,0.4473684210526316,0.7536231884057971,0.5,0.0,0.0,0.0,0.0,0.0,72.0,8.0,,,,,,,,,,,,,,,0.52,0.56,0.4074074074074074,0.509090909090909,0.6666666666666666,1.0,0.8333333333333334,1.0,0.5,0.5,0.75,0.4,,0.6551724137931034,0.4,0.74,0.4,0.7924528301886793,0.2,0.4444444444444444,1.0,,0.36666666666666664,0.5625,1.0,1.0,,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,Austen Lane,Justin Tafa,2,2,Heavyweight Bout,0,Could Not Continue,1,29,29,3,0,0,0.6,0.0,0.6,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.0,0.3333333333333333,0.0,1.0,,,,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,David Onama,Gabriel Santos,1,0,Featherweight Bout,0,KO/TKO,2,553,253,3,0,0,0.51,0.5,0.5263157894736842,0.5689655172413793,0.0,0.5,0,2,0,0,83,36,1.0,0.0,0.5,0.6,0.47540983606557374,0.71875,,0.5,0.0,0.0,1.0,0.0,90.0,55.0,,,,,,,,,,,,,,,0.51,0.5,0.4791666666666667,0.4375,1.0,0.625,1.0,0.6,0.5106382978723404,0.4791666666666667,0.6666666666666666,,0.5,1.0,0.5,0.6,0.5106382978723404,0.5714285714285714,0.0,0.6666666666666666,1.0,0.6666666666666666,0.46153846153846156,0.5909090909090909,0.5,1.0,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,Brendan Allen,Bruno Silva,1,0,Middleweight Bout,0,Submission,1,279,279,3,1,0,0.53,0.52,0.5797101449275363,0.5714285714285714,0.0,,1,0,0,0,149,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.52,0.4897959183673469,0.5151515151515151,0.8333333333333334,0.6,1.0,,0.46875,0.48484848484848486,1.0,0.8,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,Neil Magny,Phil Rowe,1,0,Welterweight Bout,0,Decision - Split,3,900,300,3,0,0,0.33,0.57,0.7115384615384616,0.64,0.0,,0,0,0,0,119,101,0.0,0.0,0.43,0.5,0.6904761904761905,0.5882352941176471,,0.5,0.0,0.0,0.0,0.0,116.0,123.0,0.0,0.0,0.5,0.51,0.6615384615384615,0.5681818181818182,0.0,,0.0,0.0,0.0,0.0,36.0,54.0,0.33,0.57,0.35714285714285715,0.46153846153846156,0.0,0.5,,1.0,0.25,0.625,0.6666666666666666,0.3333333333333333,,,0.43,0.5,0.3333333333333333,0.375,0.75,0.5,,1.0,0.3,0.5454545454545454,0.6666666666666666,0.0,,,0.5,0.51,0.45161290322580644,0.36363636363636365,1.0,0.5,1.0,0.8888888888888888,0.4583333333333333,0.5161290322580645,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,Randy Brown,Wellington Turman,1,0,Welterweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.44,0.48,0.4492753623188406,0.49056603773584906,1.0,,0,0,0,0,17,5,0.0,0.0,0.5,0.66,0.56,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,141.0,77.0,0.0,0.0,0.51,0.51,0.5135135135135135,0.6086956521739131,,0.0,0.0,0.0,0.0,0.0,9.0,103.0,0.44,0.48,0.21739130434782608,0.19230769230769232,0.7777777777777778,0.6666666666666666,1.0,0.782608695652174,0.4492753623188406,0.47058823529411764,,1.0,,,0.5,0.66,0.17647058823529413,0.4,0.75,1.0,1.0,1.0,0.25,0.5833333333333334,1.0,0.8333333333333334,,,0.51,0.51,0.36363636363636365,0.4166666666666667,0.7,0.5714285714285714,1.0,1.0,0.53125,0.4444444444444444,0.3333333333333333,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,Mateusz Rebecki,Loik Radzhabov,1,0,Lightweight Bout,0,KO/TKO,2,456,156,3,0,0,0.51,0.33,0.546875,0.3333333333333333,1.0,,1,0,0,0,113,3,2.0,0.0,0.63,0.37,0.6304347826086957,0.375,,,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,0.51,0.33,0.3939393939393939,0.2692307692307692,0.6153846153846154,0.75,0.875,,0.5185185185185185,0.3333333333333333,,,,,0.63,0.37,0.44,0.375,1.0,,0.9166666666666666,,0.6341463414634146,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,Tabatha Ricci,Gillian Robertson,1,0,Women's Strawweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.36,0.25,0.37037037037037035,0.2641509433962264,0.66,0.0,0,0,0,0,30,1,0.0,0.0,0.27,0.41,0.26956521739130435,0.4186046511627907,0.33,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.33,0.32,0.32786885245901637,0.32558139534883723,0.0,0.33,0.0,0.0,0.0,0.0,0.0,25.0,0.36,0.25,0.2833333333333333,0.11764705882352941,0.3333333333333333,0.4444444444444444,0.7142857142857143,0.8,0.35064935064935066,0.2608695652173913,0.0,0.0,1.0,,0.27,0.41,0.1702127659574468,0.25,0.8,0.75,0.7,0.7222222222222222,0.2767857142857143,0.42168674698795183,0.0,0.3333333333333333,,,0.33,0.32,0.2524271844660194,0.21666666666666667,0.7777777777777778,0.5789473684210527,0.7777777777777778,0.6666666666666666,0.3162393162393162,0.3253012048192771,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,Zhalgas Zhumagulov,Joshua Van,0,1,Flyweight Bout,0,Decision - Split,3,900,300,3,0,0,0.33,0.52,0.3333333333333333,0.6101694915254238,0.25,,0,0,0,0,70,0,0.0,0.0,0.4,0.51,0.40425531914893614,0.51,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.51,0.33620689655172414,0.5116279069767442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.52,0.18518518518518517,0.3793103448275862,0.7142857142857143,0.7333333333333333,0.6666666666666666,0.75,0.3333333333333333,0.5111111111111111,0.5,0.6666666666666666,,,0.4,0.51,0.3194444444444444,0.4444444444444444,0.5,0.7142857142857143,1.0,1.0,0.41304347826086957,0.45454545454545453,0.0,0.9166666666666666,,,0.33,0.51,0.16,0.4492753623188406,0.55,0.6666666666666666,0.7619047619047619,1.0,0.3333333333333333,0.5119047619047619,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,Trevor Peek,Chepe Mariscal,0,1,Lightweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.4,0.5,0.453125,0.6338028169014085,,0.75,0,1,0,0,20,109,0.0,0.0,0.59,0.7,0.6153846153846154,0.8148148148148148,,0.25,0.0,0.0,1.0,1.0,52.0,153.0,0.0,0.0,0.31,0.67,0.4,0.717948717948718,,0.0,0.0,0.0,0.0,0.0,11.0,67.0,0.4,0.5,0.3111111111111111,0.43902439024390244,0.6666666666666666,0.6666666666666666,1.0,1.0,0.38,0.375,0.5555555555555556,0.875,,0.6363636363636364,0.59,0.7,0.5,0.5454545454545454,0.7,1.0,,1.0,0.5,0.6666666666666666,0.7,0.8333333333333334,,0.6,0.31,0.67,0.14705882352941177,0.6428571428571429,0.8888888888888888,0.75,1.0,1.0,0.32558139534883723,0.625,0.0,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,Jamall Emmers,Jack Jenkins,0,1,Featherweight Bout,0,Decision - Split,3,900,300,3,0,0,0.3,0.5,0.30434782608695654,0.5,0.0,,0,0,0,0,0,0,0.0,0.0,0.39,0.5,0.3972602739726027,0.5081967213114754,,1.0,0.0,0.0,1.0,0.0,8.0,10.0,0.0,0.0,0.53,0.44,0.6046511627906976,0.6415094339622641,0.2,,0.0,0.0,1.0,0.0,249.0,5.0,0.3,0.5,0.15,0.4,0.47619047619047616,0.7777777777777778,0.625,0.45454545454545453,0.29850746268656714,0.5,0.5,0.5,,,0.39,0.5,0.29545454545454547,0.375,0.4375,0.5454545454545454,0.7272727272727273,0.7222222222222222,0.38571428571428573,0.5081967213114754,,,1.0,,0.53,0.44,0.5,0.4,1.0,1.0,,0.5,0.4444444444444444,0.2727272727272727,0.0,,0.8,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Emmett vs. Topuria,Cody Brundage,Sedriques Dumas,0,1,Middleweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,1.0,0.78,0.8666666666666667,0.82,1.0,,0,0,1,2,19,274,0.0,0.0,0.0,1.0,0.4,0.7368421052631579,0.0,,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.66,0.5,0.7777777777777778,0.8148148148148148,0.5,,1.0,0.0,0.0,0.0,94.0,173.0,1.0,0.78,,0.7692307692307693,,1.0,1.0,,1.0,0.0,,,,0.8461538461538461,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,,,,1.0,0.66,0.5,0.6666666666666666,0.5,,0.5,,,0.6666666666666666,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Vettori vs. Cannonier,Marvin Vettori,Jared Cannonier,0,1,Middleweight Bout,0,Decision - Unanimous,5,1500,300,5,0,0,0.53,0.43,0.5352112676056338,0.4393939393939394,,,0,0,0,0,0,0,0.0,0.0,0.48,0.65,0.48,0.6811594202898551,,,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.62,0.6,0.62,0.6190476190476191,1.0,0.5,0.0,0.0,0.0,0.0,23.0,43.0,0.53,0.43,0.49206349206349204,0.27450980392156865,0.75,1.0,1.0,1.0,0.5362318840579711,0.4307692307692308,0.5,1.0,,,0.48,0.65,0.4772727272727273,0.5961538461538461,0.5,0.9375,0.5,1.0,0.46808510638297873,0.6041666666666666,0.6666666666666666,0.9230769230769231,,0.75,0.62,0.6,0.5476190476190477,0.5454545454545454,1.0,0.8,1.0,1.0,0.6122448979591837,0.5857142857142857,1.0,0.7,,1.0,0.0,0.0,0.48,0.56,0.4868421052631579,0.5614035087719298,,0.5,0.0,0.0,0.0,0.0,0.0,34.0,0.48,0.56,0.4126984126984127,0.4782608695652174,0.8,0.75,0.875,1.0,0.49333333333333335,0.5614035087719298,0.0,,,,0.0,0.0,0.42,0.59,0.43636363636363634,0.6024096385542169,,1.0,0.0,0.0,0.0,0.0,5.0,64.0,0.42,0.59,0.35555555555555557,0.5416666666666666,0.6,1.0,1.0,1.0,0.41509433962264153,0.5454545454545454,1.0,0.8571428571428571,,0.7777777777777778
UFC Fight Night: Vettori vs. Cannonier,Arman Tsarukyan,Joaquim Silva,1,0,Lightweight Bout,0,KO/TKO,3,805,205,3,0,0,0.92,0.66,0.9655172413793104,0.9642857142857143,1.0,,0,0,0,0,266,0,0.0,0.0,0.57,0.53,0.6190476190476191,0.7321428571428571,1.0,,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.77,0.62,0.8072289156626506,0.75,0.66,,0.0,0.0,0.0,0.0,168.0,0.0,0.92,0.66,0.9,0.5,1.0,,,1.0,0.6666666666666666,1.0,1.0,,1.0,0.5,0.57,0.53,0.5348837209302325,0.4,0.6363636363636364,0.75,1.0,1.0,0.5,0.42105263157894735,0.8571428571428571,0.7,1.0,1.0,0.77,0.62,0.7619047619047619,0.4,1.0,1.0,,,0.4666666666666667,0.4,,1.0,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Vettori vs. Cannonier,Armen Petrosyan,Christian Leroy Duncan,1,0,Middleweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.56,0.52,0.5606060606060606,0.5294117647058824,0.0,,0,0,0,0,0,0,0.0,0.0,0.58,0.46,0.6301369863013698,0.5208333333333334,,0.0,0.0,0.0,0.0,0.0,64.0,41.0,0.0,0.0,0.57,0.42,0.7,0.5675675675675675,1.0,,0.0,0.0,0.0,0.0,137.0,28.0,0.56,0.52,0.3333333333333333,0.3448275862068966,0.6,0.75,0.8076923076923077,0.7857142857142857,0.5625,0.5294117647058824,0.5,,,,0.58,0.46,0.4523809523809524,0.25,0.8,0.3333333333333333,0.9,0.9230769230769231,0.52,0.46511627906976744,0.9,,0.5,,0.57,0.42,0.4444444444444444,0.3684210526315789,0.5,0.0,0.875,0.7142857142857143,0.6,0.4074074074074074,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Vettori vs. Cannonier,Pat Sabatini,Lucas Almeida,1,0,Featherweight Bout,0,Submission,2,408,108,3,0,0,0.74,0.0,0.9,0.5,1.0,,0,0,0,0,290,0,0.0,0.0,1.0,0.66,1.0,0.6666666666666666,0.5,,1.0,0.0,0.0,0.0,97.0,0.0,,,,,,,,,,,,,,,0.74,0.0,0.7666666666666667,0.0,0.0,,,,0.0,0.0,,,0.7666666666666667,,1.0,0.66,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Vettori vs. Cannonier,Manuel Torres,Nikolas Motta,1,0,Lightweight Bout,0,KO/TKO,1,110,110,3,1,0,0.76,0.5,0.7647058823529411,0.5,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.5,0.42857142857142855,0.3,1.0,1.0,1.0,1.0,0.75,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Vettori vs. Cannonier,Nicolas Dalby,Muslim Salikhov,1,0,Welterweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.47,0.6,0.4888888888888889,0.6,,1.0,0,0,0,0,7,18,0.0,0.0,0.62,0.71,0.7058823529411765,0.8181818181818182,0.33,1.0,0.0,0.0,0.0,0.0,201.0,27.0,0.0,0.0,0.69,0.68,0.7341772151898734,0.7352941176470589,0.5,,0.0,0.0,0.0,0.0,188.0,10.0,0.47,0.6,0.28,0.5384615384615384,0.75,0.6470588235294118,0.7272727272727273,1.0,0.425,0.6,1.0,,,,0.62,0.71,0.5294117647058824,0.5555555555555556,0.7777777777777778,1.0,1.0,,0.46153846153846156,0.6666666666666666,0.8,1.0,0.75,,0.69,0.68,0.5952380952380952,0.6521739130434783,0.8846153846153846,0.8333333333333334,0.0,,0.5263157894736842,0.5714285714285714,0.8888888888888888,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Vettori vs. Cannonier,Jimmy Flick,Alessandro Costa,0,1,Flyweight Bout,0,KO/TKO,2,363,63,3,0,1,0.38,0.7,0.3888888888888889,0.7012987012987013,0.0,,0,0,0,0,14,16,0.0,0.0,0.0,0.78,0.0,0.7333333333333333,0.0,,0.0,0.0,0.0,0.0,0.0,34.0,,,,,,,,,,,,,,,0.38,0.7,0.23076923076923078,0.6,0.7142857142857143,0.8,1.0,0.8823529411764706,0.3888888888888889,0.7066666666666667,,,,0.5,0.0,0.78,0.0,0.7692307692307693,,,,1.0,0.0,1.0,,,,0.7692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Vettori vs. Cannonier,Kyung Ho Kang,Cristian Quinonez,1,0,Bantamweight Bout,0,Submission,1,145,145,3,1,0,0.59,0.44,0.6739130434782609,0.4482758620689655,1.0,,1,0,0,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.44,0.5,0.4074074074074074,0.75,,1.0,1.0,0.5483870967741935,0.4482758620689655,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Vettori vs. Cannonier,Carlos Hernandez,Denys Bondar,1,0,Flyweight Bout,0,Decision - Unanimous,3,899,299,3,0,0,0.49,0.45,0.5,0.4583333333333333,0.0,0.0,0,0,0,0,9,9,0.0,0.0,0.32,0.54,0.36046511627906974,0.5483870967741935,0.0,0.5,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.5,0.34,0.5061728395061729,0.3939393939393939,0.66,0.5,0.0,0.0,0.0,0.0,23.0,6.0,0.49,0.45,0.45161290322580644,0.21428571428571427,0.75,0.75,1.0,1.0,0.4461538461538462,0.425,1.0,0.625,,,0.32,0.54,0.3026315789473684,0.46511627906976744,0.6666666666666666,0.7333333333333333,,0.6666666666666666,0.2857142857142857,0.5263157894736842,1.0,0.6666666666666666,,1.0,0.5,0.34,0.48,0.22,0.6666666666666666,0.8571428571428571,1.0,1.0,0.40298507462686567,0.35,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Vettori vs. Cannonier,Tereza Bleda,Gabriella Fernandes,1,0,Women's Flyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.37,0.46,0.6666666666666666,0.5625,0.5,,0,0,0,0,182,0,0.0,0.0,0.66,0.5,0.8085106382978723,0.8421052631578947,0.25,,0.0,0.0,0.0,0.0,269.0,10.0,0.0,0.0,0.69,0.5,0.8365384615384616,0.5945945945945946,0.25,,0.0,0.0,0.0,0.0,200.0,0.0,0.37,0.46,0.23809523809523808,0.125,0.42857142857142855,1.0,0.7142857142857143,1.0,0.2413793103448276,0.46153846153846156,1.0,,1.0,,0.66,0.5,0.6428571428571429,0.0,0.8333333333333334,,0.0,1.0,0.0,0.5,1.0,,0.9,,0.69,0.5,0.6857142857142857,0.4166666666666667,0.8,0.75,0.6666666666666666,1.0,0.47619047619047616,0.5,,0.5,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Vettori vs. Cannonier,Dan Argueta,Ronnie Lawrence,2,2,Bantamweight Bout,0,Overturned,1,140,140,3,0,0,1.0,0.5,1.0,0.6666666666666666,1.0,,2,0,1,0,128,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,0.0,1.0,,,1.0,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Vettori vs. Cannonier,Zac Pauga,Modestas Bukauskas,0,1,Light Heavyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.51,0.44,0.5714285714285714,0.45161290322580644,0.33,,0,0,0,0,124,0,0.0,0.0,0.56,0.57,0.5625,0.575,0.0,,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.62,0.46,0.625,0.5102040816326531,0.0,,0.0,0.0,0.0,0.0,3.0,79.0,0.51,0.44,0.4782608695652174,0.36,0.5,1.0,1.0,1.0,0.44,0.42857142857142855,1.0,,1.0,1.0,0.56,0.57,0.42424242424242425,0.5142857142857142,0.8333333333333334,1.0,1.0,1.0,0.5652173913043478,0.5675675675675675,0.5,0.6666666666666666,,,0.62,0.46,0.4166666666666667,0.4166666666666667,0.9285714285714286,0.7142857142857143,1.0,,0.6176470588235294,0.4594594594594595,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
