event_name,fighter_f1,fighter_f2,outcome_f1,outcome_f2,bout_type,title,method,round,tot_fight_time,last_rnd_time,set_rounds,r1_kd_f1,r1_kd_f2,r1_sig_str_f1,r1_sig_str_f2,r1_total_str_f1,r1_total_str_f2,r1_td_f1,r1_td_f2,r1_sub_att_f1,r1_sub_att_f2,r1_rev_f1,r1_rev_f2,r1_ctrl_f1,r1_ctrl_f2,r2_kd_f1,r2_kd_f2,r2_sig_str_f1,r2_sig_str_f2,r2_total_str_f1,r2_total_str_f2,r2_td_f1,r2_td_f2,r2_sub_att_f1,r2_sub_att_f2,r2_rev_f1,r2_rev_f2,r2_ctrl_f1,r2_ctrl_f2,r3_kd_f1,r3_kd_f2,r3_sig_str_f1,r3_sig_str_f2,r3_total_str_f1,r3_total_str_f2,r3_td_f1,r3_td_f2,r3_sub_att_f1,r3_sub_att_f2,r3_rev_f1,r3_rev_f2,r3_ctrl_f1,r3_ctrl_f2,sg_strk_r1_sig_str_f1,sg_strk_r1_sig_str_f2,sg_strk_r1_head_f1,sg_strk_r1_head_f2,sg_strk_r1_body_f1,sg_strk_r1_body_f2,sg_strk_r1_leg_f1,sg_strk_r1_leg_f2,sg_strk_r1_distance_f1,sg_strk_r1_distance_f2,sg_strk_r1_clinch_f1,sg_strk_r1_clinch_f2,sg_strk_r1_grf1,sg_strk_r1_grf2,sg_strk_r2_sig_str_f1,sg_strk_r2_sig_str_f2,sg_strk_r2_head_f1,sg_strk_r2_head_f2,sg_strk_r2_body_f1,sg_strk_r2_body_f2,sg_strk_r2_leg_f1,sg_strk_r2_leg_f2,sg_strk_r2_distance_f1,sg_strk_r2_distance_f2,sg_strk_r2_clinch_f1,sg_strk_r2_clinch_f2,sg_strk_r2_grf1,sg_strk_r2_grf2,sg_strk_r3_sig_str_f1,sg_strk_r3_sig_str_f2,sg_strk_r3_head_f1,sg_strk_r3_head_f2,sg_strk_r3_body_f1,sg_strk_r3_body_f2,sg_strk_r3_leg_f1,sg_strk_r3_leg_f2,sg_strk_r3_distance_f1,sg_strk_r3_distance_f2,sg_strk_r3_clinch_f1,sg_strk_r3_clinch_f2,sg_strk_r3_grf1,sg_strk_r3_grf2,r4_kd_f1,r4_kd_f2,r4_sig_str_f1,r4_sig_str_f2,r4_total_str_f1,r4_total_str_f2,r4_td_f1,r4_td_f2,r4_sub_att_f1,r4_sub_att_f2,r4_rev_f1,r4_rev_f2,r4_ctrl_f1,r4_ctrl_f2,sg_strk_r4_sig_str_f1,sg_strk_r4_sig_str_f2,sg_strk_r4_head_f1,sg_strk_r4_head_f2,sg_strk_r4_body_f1,sg_strk_r4_body_f2,sg_strk_r4_leg_f1,sg_strk_r4_leg_f2,sg_strk_r4_distance_f1,sg_strk_r4_distance_f2,sg_strk_r4_clinch_f1,sg_strk_r4_clinch_f2,sg_strk_r4_grf1,sg_strk_r4_grf2,r5_kd_f1,r5_kd_f2,r5_sig_str_f1,r5_sig_str_f2,r5_total_str_f1,r5_total_str_f2,r5_td_f1,r5_td_f2,r5_sub_att_f1,r5_sub_att_f2,r5_rev_f1,r5_rev_f2,r5_ctrl_f1,r5_ctrl_f2,sg_strk_r5_sig_str_f1,sg_strk_r5_sig_str_f2,sg_strk_r5_head_f1,sg_strk_r5_head_f2,sg_strk_r5_body_f1,sg_strk_r5_body_f2,sg_strk_r5_leg_f1,sg_strk_r5_leg_f2,sg_strk_r5_distance_f1,sg_strk_r5_distance_f2,sg_strk_r5_clinch_f1,sg_strk_r5_clinch_f2,sg_strk_r5_grf1,sg_strk_r5_grf2,event_date,Height_f1,Weight_f1,Reach_f1,STANCE_f1,DOB_f1,Height_f2,Weight_f2,Reach_f2,STANCE_f2,DOB_f2,age_at_fight_f1,age_at_fight_f2
UFC Fight Night: Dawson vs. Green,Karolina Kowalkiewicz,Diana Belbita,1,0,Women's Strawweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.52,0.42,0.5256410256410257,0.4606741573033708,1.0,1.0,0,0,1,1,72,13,0.0,0.0,0.53,0.45,0.5977011494252874,0.4782608695652174,0.0,1.0,0.0,0.0,0.0,0.0,46.0,40.0,0.0,0.0,0.52,0.3,0.5254237288135594,0.3035714285714285,0.0,,0.0,0.0,0.0,0.0,17.0,0.0,0.52,0.42,0.4833333333333333,0.328125,0.7142857142857143,0.7857142857142857,,0.6,0.4677419354838709,0.3571428571428571,0.8333333333333334,0.7692307692307693,,,0.53,0.45,0.5,0.3673469387755102,0.6363636363636364,0.6666666666666666,1.0,1.0,0.5151515151515151,0.4333333333333333,0.75,0.75,0.5,0.5,0.52,0.3,0.419753086419753,0.2093023255813953,0.7575757575757576,0.5714285714285714,0.6666666666666666,0.8,0.5172413793103449,0.3063063063063063,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07,63,115.0,64,Orthodox,1985-10-15,67,125.0,68,Orthodox,1996-06-26,38,27
UFC Fight Night: Dawson vs. Green,Nate Maness,Mateus Mendonca,1,0,Flyweight Bout,0,KO/TKO,1,280,280,3,0,0,0.82,0.42,0.9035087719298246,0.5625,,0.0,0,0,0,0,91,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.42,0.8387096774193549,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.2,0.6666666666666666,1.0,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07,70,125.0,72,Orthodox,1991-06-27,66,125.0,71,Orthodox,1999-01-17,32,24
UFC Fight Night: Dawson vs. Green,Vanessa Demopoulos,Kanako Murata,1,0,Women's Strawweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.48,0.56,0.5510204081632653,0.6296296296296297,0.0,0.66,0,0,0,0,20,104,0.0,0.0,0.39,0.47,0.625,0.6521739130434783,,1.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.71,0.55,0.6153846153846154,0.5348837209302325,,1.0,0.0,0.0,1.0,0.0,22.0,255.0,0.48,0.56,0.4545454545454545,0.375,0.7,0.75,0.0,0.75,0.25,0.5,0.7142857142857143,1.0,0.875,1.0,0.39,0.47,0.3636363636363636,0.4444444444444444,1.0,1.0,,,0.2307692307692307,0.4285714285714285,1.0,,0.5555555555555556,0.5,0.71,0.55,0.6,0.5517241379310345,1.0,,,,0.6666666666666666,0.0,0.5,,1.0,0.5925925925925926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07,62,125.0,59,Orthodox,1988-09-22,61,115.0,62,Orthodox,1993-08-10,35,30
UFC Fight Night: Dawson vs. Green,Aoriqileng,Johnny Munoz,1,0,Bantamweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.63,0.1,0.71875,0.3571428571428571,,0.6,0,1,0,0,3,176,0.0,0.0,0.68,0.2,0.8360655737704918,0.5,0.5,0.0,0.0,1.0,0.0,0.0,213.0,27.0,1.0,0.0,0.66,0.23,0.696969696969697,0.4571428571428571,0.5,0.33,0.0,1.0,0.0,0.0,123.0,67.0,0.63,0.1,0.8333333333333334,0.1111111111111111,0.0,,0.5,0.0,0.6,0.1111111111111111,,0.0,1.0,,0.68,0.2,0.5,0.25,0.75,,1.0,0.0,0.6666666666666666,0.25,0.5,0.0,0.8,,0.66,0.23,0.56,0.1764705882352941,0.8333333333333334,0.6666666666666666,1.0,0.0,0.6086956521739131,0.25,0.0,0.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07,67,135.0,69,Orthodox,1993-06-25,69,135.0,71,Orthodox,1993-02-16,30,30
UFC Fight Night: Dawson vs. Green,Montana De La Rosa,JJ Aldrich,0,1,Women's Flyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.34,0.54,0.3508771929824561,0.5428571428571428,,,0,0,0,0,0,22,0.0,0.0,0.33,0.45,0.3484848484848485,0.4545454545454545,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.46,0.313953488372093,0.4736842105263157,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.54,0.2916666666666667,0.5454545454545454,0.0,,1.0,0.5,0.3469387755102041,0.5161290322580645,0.3333333333333333,0.75,,,0.33,0.45,0.2040816326530612,0.3947368421052631,0.875,0.8333333333333334,0.6666666666666666,,0.3392857142857143,0.4390243902439024,0.2857142857142857,0.6666666666666666,,,0.31,0.46,0.2266666666666666,0.4313725490196078,1.0,0.8,0.8,,0.2911392405063291,0.4615384615384615,0.5714285714285714,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07,67,125.0,68,Orthodox,1995-02-14,65,125.0,67,Southpaw,1992-09-29,28,31
UFC Fight Night: Fiziev vs. Gamrot,Rafael Fiziev,Mateusz Gamrot,0,1,Lightweight Bout,0,KO/TKO,2,423,123,5,0,0,0.59,0.35,0.5714285714285714,0.3428571428571428,,0.0,0,0,0,0,0,3,0.0,0.0,0.4,0.66,0.5,0.7142857142857143,,0.33,0.0,0.0,0.0,0.0,0.0,85.0,,,,,,,,,,,,,,,0.59,0.35,0.3636363636363636,0.28,0.7142857142857143,0.4,1.0,0.75,0.5925925925925926,0.3529411764705882,,,,,0.4,0.66,0.0,0.6666666666666666,1.0,,,,0.4,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23,68,155.0,71,Switch,1993-03-05,70,155.0,70,Southpaw,1990-12-11,30,32
UFC Fight Night: Fiziev vs. Gamrot,Bryce Mitchell,Dan Ige,1,0,Featherweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.63,0.4,0.6666666666666666,0.4666666666666667,0.33,,0,0,0,0,116,3,0.0,0.0,0.41,0.3,0.5652173913043478,0.4242424242424242,0.2,,1.0,0.0,0.0,0.0,150.0,31.0,0.0,0.0,0.66,0.0,0.6666666666666666,0.4444444444444444,0.5,,0.0,0.0,0.0,1.0,187.0,97.0,0.63,0.4,0.6363636363636364,0.35,0.5714285714285714,0.5,0.75,1.0,0.7333333333333333,0.4,0.0,,0.5,,0.41,0.3,0.5,0.2608695652173913,0.3333333333333333,0.5,,1.0,0.4545454545454545,0.2727272727272727,0.0,0.6666666666666666,,0.0,0.66,0.0,0.6,0.0,1.0,,,,0.3333333333333333,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23,70,135.0,70,Southpaw,1994-10-04,67,145.0,71,Orthodox,1991-08-06,28,32
UFC Fight Night: Fiziev vs. Gamrot,Marina Rodriguez,Michelle Waterson-Gomez,1,0,Women's Strawweight Bout,0,KO/TKO,2,462,162,3,0,0,0.68,0.5,0.6767676767676768,0.52,1.0,0.2,0,0,0,0,67,129,0.0,0.0,0.7,0.25,0.7419354838709677,0.25,,0.0,0.0,0.0,0.0,0.0,56.0,40.0,,,,,,,,,,,,,,,0.68,0.5,0.6785714285714286,0.3333333333333333,0.6842105263157895,1.0,,1.0,0.4615384615384615,0.2857142857142857,0.7258064516129032,0.8571428571428571,,0.3333333333333333,0.7,0.25,0.6428571428571429,0.25,0.8181818181818182,0.3333333333333333,0.5,0.0,0.6,0.2,0.7272727272727273,0.5,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23,66,115.0,65,Orthodox,1987-04-29,63,115.0,62,Orthodox,1986-01-06,36,37
UFC Fight Night: Fiziev vs. Gamrot,Bryan Battle,AJ Fletcher,1,0,Welterweight Bout,0,Submission,2,572,272,3,0,0,0.46,0.47,0.46,0.4736842105263157,,0.0,0,0,0,0,0,9,0.0,0.0,0.73,0.53,0.7272727272727273,0.5789473684210527,0.5,0.0,1.0,0.0,0.0,0.0,210.0,24.0,,,,,,,,,,,,,,,0.46,0.47,0.2631578947368421,0.2,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.8,0.4583333333333333,0.46875,0.5,0.6,,0.0,0.73,0.53,0.6666666666666666,0.3333333333333333,0.75,0.6666666666666666,,1.0,0.5384615384615384,0.5555555555555556,0.8823529411764706,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23,73,185.0,77,Orthodox,1994-09-21,70,170.0,67,Switch,1997-02-18,29,26
UFC Fight Night: Fiziev vs. Gamrot,Ricardo Ramos,Charles Jourdain,0,1,Featherweight Bout,0,Submission,1,192,192,3,0,0,0.0,0.88,0.0,0.8,0.66,,1,1,0,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.88,0.0,0.75,0.0,1.0,0.0,1.0,0.0,0.875,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23,69,145.0,72,Orthodox,1995-08-01,69,135.0,69,Switch,1995-11-27,28,27
UFC Fight Night: Fiziev vs. Gamrot,Dan Argueta,Miles Johns,2,2,Bantamweight Bout,0,Overturned,3,900,300,3,0,0,0.21,0.38,0.3809523809523809,0.3478260869565217,0.25,,1,0,0,0,134,49,0.0,0.0,0.5,0.5,0.4571428571428571,0.6052631578947368,0.5,0.33,0.0,0.0,0.0,0.0,81.0,110.0,0.0,0.0,0.35,0.48,0.358974358974359,0.4883720930232558,,0.33,1.0,0.0,0.0,0.0,20.0,120.0,0.21,0.38,0.1,0.3809523809523809,0.5,,0.5,,0.2307692307692307,0.4210526315789473,0.0,,,0.0,0.5,0.5,0.4166666666666667,0.4545454545454545,0.6,0.6,1.0,1.0,0.4166666666666667,0.5,0.7142857142857143,0.6666666666666666,1.0,0.0,0.35,0.48,0.2727272727272727,0.4117647058823529,0.8,0.5,1.0,1.0,0.2727272727272727,0.4878048780487805,,,0.8333333333333334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23,67,135.0,68,Southpaw,1993-08-13,67,135.0,68,Orthodox,1994-03-30,30,29
UFC Fight Night: Fiziev vs. Gamrot,Tim Means,Andre Fialho,1,0,Welterweight Bout,0,KO/TKO,3,675,75,3,1,0,0.73,0.4,0.7586206896551724,0.4042553191489361,0.0,,0,0,0,0,82,0,0.0,0.0,0.69,0.58,0.7373737373737373,0.5925925925925926,0.0,1.0,0.0,0.0,1.0,0.0,89.0,48.0,1.0,0.0,0.8,0.5,0.8095238095238095,0.5555555555555556,,,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.4,0.6176470588235294,0.2580645161290322,0.9411764705882352,0.6153846153846154,1.0,1.0,0.6944444444444444,0.3170731707317073,0.8,1.0,0.8571428571428571,,0.69,0.58,0.6226415094339622,0.5454545454545454,0.9333333333333332,1.0,1.0,0.5,0.5641025641025641,0.4871794871794871,0.875,0.9090909090909092,0.8571428571428571,,0.8,0.5,0.75,,1.0,0.5,1.0,,0.75,0.5,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23,74,170.0,75,Orthodox,1984-02-20,72,170.0,74,Orthodox,1994-04-07,39,29
UFC Fight Night: Fiziev vs. Gamrot,Jacob Malkoun,Cody Brundage,0,1,Middleweight Bout,0,DQ,1,255,255,3,0,0,0.71,0.5,0.7333333333333333,0.6,0.33,1.0,0,0,0,0,219,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.5,0.717948717948718,0.3333333333333333,,,,1.0,,0.3333333333333333,,,0.717948717948718,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23,69,185.0,73,Orthodox,1995-08-26,72,185.0,72,Orthodox,1994-05-16,28,29
UFC Fight Night: Fiziev vs. Gamrot,Mohammed Usman,Jake Collier,1,0,Heavyweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.44,0.46,0.4594594594594595,0.4606741573033708,0.0,,0,1,0,0,0,49,0.0,0.0,0.42,0.5,0.425287356321839,0.5,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5,0.46,0.6438356164383562,0.6097560975609756,0.5,,0.0,1.0,0.0,0.0,187.0,0.0,0.44,0.46,0.4333333333333333,0.352112676056338,0.5,0.8461538461538461,,1.0,0.4492753623188406,0.4430379746835443,0.3333333333333333,0.6,,,0.42,0.5,0.3098591549295774,0.3469387755102041,1.0,0.9166666666666666,,0.8571428571428571,0.4235294117647059,0.5,,0.5,,,0.5,0.46,0.4,0.44,0.7777777777777778,,,1.0,0.5,0.4615384615384615,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23,74,239.0,79,Orthodox,1989-04-01,75,230.0,78,Orthodox,1988-10-25,34,34
UFC Fight Night: Fiziev vs. Gamrot,Mizuki,Hannah Goldy,1,0,Women's Strawweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.54,0.58,0.6136363636363636,0.5405405405405406,0.0,0.0,0,0,0,0,73,23,0.0,0.0,0.66,0.6,0.6818181818181818,0.6190476190476191,1.0,0.2,0.0,0.0,0.0,0.0,119.0,90.0,0.0,0.0,0.49,0.42,0.5540540540540541,0.4769230769230769,,0.0,0.0,0.0,0.0,0.0,19.0,58.0,0.54,0.58,0.375,0.0909090909090909,0.6666666666666666,0.8333333333333334,1.0,1.0,0.5,0.4117647058823529,0.6363636363636364,0.8333333333333334,,,0.66,0.6,0.75,0.0,0.6,0.7142857142857143,,0.5,0.75,0.25,0.6666666666666666,0.8333333333333334,0.5,,0.49,0.42,0.4230769230769231,0.2903225806451613,0.7777777777777778,0.55,1.0,0.8,0.4509803921568627,0.3529411764705882,0.6666666666666666,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23,63,115.0,65,Orthodox,1994-08-19,64,115.0,61,Orthodox,1992-05-18,29,31
UFC Fight Night: Fiziev vs. Gamrot,Tamires Vidal,Montse Rendon,0,1,Women's Bantamweight Bout,0,Decision - Split,3,900,300,3,0,0,0.57,0.31,0.6458333333333334,0.3970588235294117,0.0,0.0,0,0,0,0,54,47,0.0,0.0,0.55,0.4,0.5526315789473685,0.4666666666666667,,1.0,1.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.51,0.4,0.5777777777777777,0.5154639175257731,,0.5,0.0,0.0,0.0,0.0,0.0,141.0,0.57,0.31,0.3043478260869565,0.2765957446808511,,0.0,0.9411764705882352,0.8,0.5897435897435898,0.3148148148148148,0.0,,,,0.55,0.4,0.2777777777777778,0.34,1.0,0.6666666666666666,0.7894736842105263,1.0,0.5526315789473685,0.4166666666666667,,1.0,,0.3333333333333333,0.51,0.4,0.2777777777777778,0.2941176470588235,1.0,0.7142857142857143,0.8181818181818182,0.7777777777777778,0.5161290322580645,0.3673469387755102,,0.0,,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-23,66,135.0,68,Orthodox,1998-07-27,68,135.0,68,Orthodox,1989-03-16,25,34
UFC Fight Night: Grasso vs. Shevchenko 2,Alexa Grasso,Valentina Shevchenko,3,3,UFC Women's Flyweight Title Bout,1,Decision - Split,5,1500,300,5,0,0,0.29,0.35,0.6741573033707865,0.4901960784313725,,0.5,0,0,0,0,0,80,1.0,0.0,0.66,0.51,0.8037383177570093,0.8157894736842105,,1.0,0.0,0.0,0.0,0.0,20.0,183.0,0.0,0.0,0.26,0.5,0.6481481481481481,0.7843137254901961,,1.0,0.0,1.0,1.0,0.0,12.0,196.0,0.29,0.35,0.25,0.2571428571428571,0.5,1.0,0.3333333333333333,1.0,0.2571428571428571,0.3243243243243243,0.5,0.6666666666666666,,,0.66,0.51,0.625,0.4090909090909091,0.8571428571428571,0.0,0.6666666666666666,1.0,0.4166666666666667,0.5,1.0,0.5,1.0,0.5384615384615384,0.26,0.5,0.2727272727272727,0.4285714285714285,0.0,0.0,0.3333333333333333,1.0,0.2666666666666666,0.5,,,,,0.0,0.0,0.4,0.44,0.5507246376811594,0.5636363636363636,1.0,0.5,0.0,0.0,0.0,0.0,37.0,58.0,0.4,0.44,0.3513513513513513,0.4146341463414634,0.4,,0.7142857142857143,1.0,0.282051282051282,0.4285714285714285,0.9,1.0,,,0.0,0.0,0.35,0.46,0.4831460674157303,0.6029411764705882,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.35,0.46,0.2558139534883721,0.4347826086956521,0.4,1.0,0.875,1.0,0.3617021276595745,0.4468085106382978,1.0,1.0,0.1428571428571428,,2023-09-16,65,125.0,66,Orthodox,1993-08-09,65,125.0,66,Southpaw,1988-03-07,30,35
UFC Fight Night: Grasso vs. Shevchenko 2,Kevin Holland,Jack Della Maddalena,0,1,Welterweight Bout,0,Decision - Split,3,900,300,3,0,0,0.36,0.59,0.3603603603603603,0.5942028985507246,,,0,0,0,0,0,0,0.0,0.0,0.38,0.55,0.3858267716535433,0.5573770491803278,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.5,0.3220338983050847,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.59,0.1973684210526315,0.4523809523809524,0.6111111111111112,0.7777777777777778,0.8235294117647058,0.8888888888888888,0.3428571428571428,0.5666666666666667,0.6666666666666666,0.7777777777777778,,,0.38,0.55,0.2783505154639175,0.2941176470588235,0.625,0.8235294117647058,0.8571428571428571,1.0,0.3709677419354839,0.55,1.0,1.0,,,0.32,0.5,0.2,0.4358974358974359,0.5714285714285714,0.5714285714285714,0.75,0.7142857142857143,0.3162393162393162,0.4909090909090909,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-16,75,170.0,81,Orthodox,1992-11-05,71,170.0,73,Switch,1996-09-10,30,27
UFC Fight Night: Grasso vs. Shevchenko 2,Raul Rosas Jr.,Terrence Mitchell,1,0,Bantamweight Bout,0,KO/TKO,1,54,54,3,1,0,0.6,0.31,0.6129032258064516,0.3157894736842105,,,0,0,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.31,0.5862068965517241,0.2777777777777778,1.0,1.0,,,0.5454545454545454,0.3157894736842105,0.5,,0.6470588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-16,69,135.0,67,Switch,2004-10-08,70,135.0,74,Orthodox,1989-12-30,18,33
UFC Fight Night: Grasso vs. Shevchenko 2,Daniel Zellhuber,Christos Giagos,1,0,Lightweight Bout,0,Submission,2,506,206,3,0,0,0.24,0.5,0.24,0.5,,0.0,0,0,0,0,0,0,0.0,0.0,0.47,0.4,0.4705882352941176,0.4,,0.0,1.0,0.0,0.0,0.0,17.0,11.0,,,,,,,,,,,,,,,0.24,0.5,0.175,0.4324324324324324,0.2857142857142857,0.3333333333333333,1.0,0.8888888888888888,0.24,0.5098039215686274,,0.0,,,0.47,0.4,0.3142857142857143,0.3461538461538461,0.75,1.0,1.0,0.6666666666666666,0.46,0.3571428571428571,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-16,73,155.0,77,Switch,1999-07-07,70,155.0,71,Orthodox,1990-01-23,24,33
UFC Fight Night: Grasso vs. Shevchenko 2,Fernando Padilla,Kyle Nelson,0,1,Featherweight Bout,0,Decision - Unanimous,3,900,300,3,0,0,0.31,0.5,0.3170731707317073,0.5,,0.0,0,0,0,0,0,0,0.0,0.0,0.37,0.51,0.3833333333333333,0.5254237288135594,0.0,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.35,0.35,0.3582089552238806,0.3552631578947368,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.5,0.25,0.3333333333333333,0.625,1.0,0.6666666666666666,0.8888888888888888,0.3116883116883117,0.5208333333333334,0.4,0.0,,,0.37,0.51,0.2391304347826087,0.3720930232558139,1.0,0.8888888888888888,0.7142857142857143,1.0,0.3392857142857143,0.5087719298245614,1.0,1.0,,,0.35,0.35,0.2592592592592592,0.234375,0.75,1.0,0.8,1.0,0.3384615384615385,0.3661971830985915,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-16,73,145.0,76,Orthodox,1996-12-15,71,155.0,71,Switch,1991-04-20,26,32
UFC Fight Night: Grasso vs. Shevchenko 2,Loopy Godinez,Elise Reed,1,0,Women's Strawweight Bout,0,Submission,2,518,218,3,1,0,0.54,0.25,0.7,0.4545454545454545,1.0,,5,0,0,0,219,20,0.0,0.0,0.75,0.22,0.7419354838709677,0.7837837837837838,1.0,0.0,1.0,0.0,0.0,0.0,170.0,2.0,,,,,,,,,,,,,,,0.54,0.25,0.375,0.0,1.0,0.0,1.0,0.5,0.5,0.25,1.0,,,,0.75,0.22,0.7058823529411765,0.0,1.0,1.0,1.0,0.0,0.7142857142857143,0.25,1.0,,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-16,62,115.0,61,Orthodox,1993-09-06,63,115.0,63,Orthodox,1992-12-05,30,30
UFC Fight Night: Grasso vs. Shevchenko 2,Roman Kopylov,Josh Fremd,1,0,Middleweight Bout,0,KO/TKO,2,584,284,3,0,0,0.65,0.37,0.6511627906976745,0.3793103448275862,,0.0,0,0,0,0,2,31,1.0,0.0,0.51,0.27,0.5531914893617021,0.2758620689655172,,0.0,0.0,0.0,0.0,0.0,1.0,19.0,,,,,,,,,,,,,,,0.65,0.37,0.3636363636363636,0.1351351351351351,1.0,0.8571428571428571,1.0,0.7857142857142857,0.6756756756756757,0.3684210526315789,0.5,1.0,,,0.51,0.27,0.4411764705882353,0.2954545454545454,0.8,0.3333333333333333,0.75,0.125,0.5116279069767442,0.2758620689655172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-16,72,185.0,75,Southpaw,1992-05-04,76,185.0,76,Orthodox,1994-01-15,31,29
UFC Fight Night: Grasso vs. Shevchenko 2,Edgar Chairez,Daniel Lacerda,2,2,Flyweight Bout,0,Overturned,1,227,227,3,0,0,0.6,0.28,0.6,0.4444444444444444,,0.5,1,0,0,0,14,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.28,0.0,0.125,0.6666666666666666,0.3333333333333333,0.9090909090909092,0.6666666666666666,0.6,0.25,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-16,67,125.0,71,Orthodox,1996-01-27,66,125.0,70,Switch,1996-06-05,27,27
